"employee_number","first_name","last_name","hire_date"
277437,"Billie","Peyn","1986-01-07"
486946,"Idoia","Chleq","1986-01-07"
221075,"Sajjad","Makrucki","1986-01-07"
229340,"Gor","Gadepally","1986-01-07"
254206,"Tamiya","Asmuth","1986-01-07"
43567,"Shen","Srimani","1986-01-07"
408095,"Narain","Escriba","1986-01-07"
56996,"Cullen","Parhami","1986-01-07"
26045,"Mamdouh","Butner","1986-01-07"
470084,"Tsvetan","Krychniak","1986-01-07"
15800,"Kazunori","Strandh","1986-01-07"
485661,"Elvia","Winter","1986-01-07"
49973,"Stabislas","Billawala","1986-01-07"
70111,"Tadahiko","Sluis","1986-01-07"
285730,"Shounak","Danlos","1986-01-07"
411152,"Teruyuki","Schahn","1986-01-07"
479270,"Lobel","Comte","1986-01-07"
440931,"Yinghua","Dratva","1986-01-07"
463189,"Shaleah","Lorie","1986-01-07"
463900,"Lubomir","Pesch","1986-01-07"
452197,"Yishai","Shinomoto","1986-01-07"
210135,"Karsten","Poulakidas","1986-01-07"
286419,"Martine","Gips","1986-01-07"
22374,"Soenke","Klassen","1986-01-07"
422729,"Roded","Hagimont","1986-01-07"
70778,"Mary","Marchesini","1986-01-07"
79642,"Denis","Roohalamini","1986-01-07"
89097,"Indrajit","Polajnar","1986-01-07"
98429,"Heping","Olivero","1986-01-07"
255327,"Xiaoqiu","Ramalingam","1986-01-07"
420049,"Anoosh","Eiron","1986-01-07"
212584,"Chiradeep","Penn","1986-01-07"
496729,"Zhonghua","Sigstam","1986-01-07"
490630,"Sadok","Lenart","1986-01-07"
69088,"Roddy","Munch","1986-01-07"
442649,"Utz","Vendrig","1986-01-07"
418838,"Barun","Hitomi","1986-01-07"
219411,"Randi","Jiang","1986-01-07"
212856,"Kayoko","Bach","1986-01-07"
456180,"Kazuhira","Lieberherr","1986-01-07"
214114,"Christfried","Herber","1986-01-07"
443523,"Prasadram","Fandrianto","1986-01-07"
24588,"Huiqun","Kranzdorf","1986-01-07"
250915,"Avishai","Levergood","1986-01-07"
71100,"Taisook","Karnin","1986-01-07"
475609,"Goncalo","Birjandi","1986-01-07"
264988,"Hauke","Denos","1986-01-07"
236803,"Chirstian","Ranft","1986-01-07"
215569,"Douadi","Setia","1986-01-07"
463516,"Yonghoan","Anily","1986-01-07"
44351,"Lunjin","Siepmann","1986-01-07"
235631,"Yechezkel","Khamsi","1986-01-07"
287756,"Douadi","Ernst","1986-01-07"
278730,"Cristinel","Schaap","1986-01-07"
406505,"Angus","Speel","1986-01-07"
109545,"Sanjit","Lorho","1986-01-07"
18577,"Ger","Oberman","1986-01-07"
236130,"Aram","Trumbly","1986-01-07"
265000,"Moti","Crelier","1986-01-07"
97466,"Valdiodio","Marwedel","1986-01-07"
258310,"Naftaly","Kolvik","1986-01-07"
273903,"Eishiro","Erde","1986-01-07"
44922,"Kellyn","Levasseur","1986-01-07"
463403,"Kwok","Auyong","1986-01-07"
433840,"Shaw","Giarratana","1986-01-07"
449752,"Srinidhi","Strandh","1986-01-07"
459439,"Kazuhide","Tasistro","1986-01-07"
77616,"Freyja","Pappas","1986-01-07"
92913,"Gil","Soicher","1986-01-07"
108133,"Masami","Stentiford","1986-01-07"
281370,"Mads","Picco","1986-01-07"
11591,"Kiyomitsu","Lindqvist","1986-01-07"
74812,"Weiru","Picel","1986-01-07"
200532,"Niranjan","Crabtree","1986-01-07"
269372,"Collette","Bahk","1986-01-07"
252968,"Radhakrishnan","Rosti","1986-01-07"
485970,"Abdelghani","Kolvik","1986-01-07"
93344,"Bernardo","Escriba","1986-01-07"
484077,"Aran","Lyonns","1986-01-07"
465779,"Masato","Gopalakrishnan","1986-01-07"
277593,"Taiji","Naumovich","1986-01-07"
229734,"Zhigen","Tagansky","1986-01-07"
475418,"Aemilian","Reistad","1986-01-07"
54783,"Abdelghani","Nannarelli","1986-01-08"
292828,"Ziya","Tokunaga","1986-01-08"
209594,"Geoffry","Feinberg","1986-01-08"
481232,"Stepehn","Fontet","1986-01-08"
273536,"Mohd","Lovengreen","1986-01-08"
467112,"Tsvetan","Eppinger","1986-01-08"
87147,"Tsutomu","Kampfer","1986-01-08"
223913,"Vincent","Masand","1986-01-08"
78074,"Masaki","Geffroy","1986-01-08"
466828,"Candido","Lundstrom","1986-01-08"
459313,"Rimon","Crooks","1986-01-08"
297228,"Hideyuki","Suermann","1986-01-08"
288775,"Froduald","Rosch","1986-01-08"
432911,"Djenana","Soloway","1986-01-08"
426347,"Kendra","Sabnani","1986-01-08"
291011,"Aron","Huxford","1986-01-08"
16865,"Gou","Rosin","1986-01-08"
280183,"Fen","Thorelli","1986-01-08"
247436,"Yurij","Engberts","1986-01-08"
231016,"Hitofumi","Valette","1986-01-08"
247065,"Shakhar","Zedlitz","1986-01-08"
428005,"Torsten","Byoun","1986-01-08"
63008,"Anoosh","Stasinski","1986-01-08"
275827,"Kaijung","Simmen","1986-01-08"
206581,"Mariangiola","Ratzlaff","1986-01-08"
261515,"Gopalakrishnan","Prenel","1986-01-08"
259501,"Udi","Zultner","1986-01-08"
59342,"Babette","Colorni","1986-01-08"
404625,"Ingmar","Brandsma","1986-01-08"
10693,"Berhard","Daescu","1986-01-08"
22209,"Abdulla","Munck","1986-01-08"
31444,"Aris","Hinsberger","1986-01-08"
437083,"Mara","Lukaszewicz","1986-01-08"
20345,"Junsik","Selenyi","1986-01-08"
266809,"Thodoros","Bage","1986-01-08"
277834,"Izaskun","Alpay","1986-01-08"
38402,"Yuqun","Boguraev","1986-01-08"
443218,"Xiahua","Noriega","1986-01-08"
421671,"Genta","Benner","1986-01-08"
422028,"Mamdouh","Ghandeharizadeh","1986-01-08"
57430,"Along","Borstler","1986-01-08"
218253,"Mountaz","Parfitt","1986-01-08"
222325,"Turgut","Paludetto","1986-01-08"
26821,"Adly","Gecsei","1986-01-08"
24611,"Shigehiro","Rodier","1986-01-08"
499911,"Satosi","Tagansky","1986-01-08"
39321,"Arie","Wilfing","1986-01-08"
281151,"Kristen","Ermel","1986-01-08"
212653,"Geoffrey","Nyrup","1986-01-08"
495415,"Tadanori","Lammel","1986-01-08"
107054,"Adel","Tischendorf","1986-01-08"
242124,"Kyoichi","Rebaine","1986-01-08"
442786,"Jianhao","Lagarias","1986-01-08"
107880,"Ronnie","Gecsel","1986-01-08"
72898,"Thanasis","Gurbaxani","1986-01-08"
456242,"Chiranjit","Dratva","1986-01-08"
413671,"Aral","Moehrke","1986-01-08"
417366,"Kristine","Unni","1986-01-08"
205286,"Mizuhito","Rodham","1986-01-08"
466304,"Dipankar","Breugel","1986-01-08"
20501,"Shem","Range","1986-01-08"
222873,"Uinam","Falby","1986-01-08"
19201,"Arto","Sommen","1986-01-08"
267647,"Aleksandar","Melter","1986-01-08"
15034,"Pranas","Hoogerwoord","1986-01-08"
58303,"Pantung","Emden","1986-01-08"
444677,"Miyeon","Matzat","1986-01-08"
479180,"Adib","Merlo","1986-01-08"
279899,"Maia","Falster","1986-01-08"
78094,"Zdislav","Frolund","1986-01-08"
430900,"Arunas","Hertweck","1986-01-08"
450843,"Khalid","Schiper","1986-01-08"
39043,"Kersti","Ferretti","1986-01-08"
215523,"Feixiong","Emmerich","1986-01-08"
266362,"Nathalie","Skogmar","1986-01-08"
446525,"Xiaocheng","Klyachko","1986-01-08"
251004,"Kwangjo","Nastansky","1986-01-08"
278916,"Mizuhito","Kossowski","1986-01-08"
423705,"Christ","Kaelbling","1986-01-08"
93958,"Morrie","Cyre","1986-01-08"
489010,"Youngkon","Skrikant","1986-01-08"
242920,"Tuval","Anandan","1986-01-08"
48897,"Zengping","Dulli","1986-01-08"
64522,"Gao","Goodrum","1986-01-08"
481751,"Boriana","Marchegay","1986-01-08"
430154,"Jackson","Angiulli","1986-01-08"
222433,"Munehiro","Serna","1986-01-08"
438415,"Fai","Iwayama","1986-01-08"
475431,"Serap","Gill","1986-01-08"
278599,"Debaprosad","Demeyer","1986-01-08"
261109,"Bogdan","Quadeer","1986-01-08"
434989,"Trygve","Malabarba","1986-01-08"
467861,"Nitsan","Gomatam","1986-01-08"
208508,"Olivera","Bolsens","1986-01-08"
494300,"Zeljko","Oberman","1986-01-08"
232351,"Tetsushi","Uehara","1986-01-08"
61371,"Akeno","Yetto","1986-01-08"
15006,"Miquel","Cools","1986-01-08"
39201,"Katsuo","Restivo","1986-01-08"
279336,"Moss","Bonifati","1986-01-08"
497077,"Annemarie","Lunt","1986-01-08"
280818,"Kasturi","Mersereau","1986-01-08"
59877,"Marie","Fetvedt","1986-01-09"
221774,"Alper","Improta","1986-01-09"
29182,"Arumugam","Aamodt","1986-01-09"
248292,"Arunas","Bugrara","1986-01-09"
218675,"Yoshimitsu","Taubenfeld","1986-01-09"
83745,"Odoardo","Mitzlaff","1986-01-09"
214077,"Luerbio","Marwedel","1986-01-09"
106721,"Shigehiro","Furedi","1986-01-09"
492033,"Stabislas","Diderrich","1986-01-09"
83407,"Gino","Seuren","1986-01-09"
265474,"Khaled","Schahn","1986-01-09"
209919,"Guther","Binkley","1986-01-09"
99423,"Sandeepan","Engelmann","1986-01-09"
258481,"Kazuhisa","Demizu","1986-01-09"
83498,"Chenyi","Ramalingam","1986-01-09"
463944,"Sven","Fontet","1986-01-09"
440582,"Elliott","Kawashima","1986-01-09"
452759,"Kazuhide","Uehara","1986-01-09"
457665,"Lijia","Fioravanti","1986-01-09"
212112,"Radhakrishnan","Fraisse","1986-01-09"
59749,"Chiranjit","Redmiles","1986-01-09"
78884,"Chinhyun","Vickson","1986-01-09"
256082,"Perla","DeMori","1986-01-09"
28969,"Ute","Sinitsyn","1986-01-09"
413864,"Shigeu","Baik","1986-01-09"
448210,"Marc","Hoppenstand","1986-01-09"
90217,"Chuanti","Dratva","1986-01-09"
261055,"Barna","Hofmeyr","1986-01-09"
73602,"Keiichiro","Rettelbach","1986-01-09"
471502,"Mang","Fargier","1986-01-09"
417291,"Georgy","Backhouse","1986-01-09"
95656,"Hsiangchu","Kavraki","1986-01-09"
258227,"Remmert","Eldridge","1986-01-09"
59063,"Teunis","Delgrange","1986-01-09"
23410,"Shao","Brattka","1986-01-09"
242836,"Geoff","Ranon","1986-01-09"
205969,"Basant","Gurbaxani","1986-01-09"
405372,"Masami","Merro","1986-01-09"
461511,"Trygve","Cardazo","1986-01-09"
298844,"Vojin","Morrin","1986-01-09"
290148,"Gunilla","Brendel","1986-01-09"
33699,"Kiam","Kuszyk","1986-01-09"
245087,"Kwun","Danner","1986-01-09"
16231,"Cheong","Masamoto","1986-01-09"
244195,"George","Reeker","1986-01-09"
46161,"Sumant","Hutter","1986-01-09"
298538,"Rosella","Olano","1986-01-09"
424744,"Qingxiang","Butterworth","1986-01-09"
467755,"Shmuel","Krider","1986-01-09"
259871,"Eric","Stamatiou","1986-01-09"
438645,"Kristinn","Barbanera","1986-01-09"
269128,"Iara","Roccetti","1986-01-09"
488284,"Mokhtar","Bahl","1986-01-09"
495691,"Parto","Barbanera","1986-01-09"
24735,"Mori","Chiodo","1986-01-09"
202219,"Mara","Curless","1986-01-09"
429746,"Trygve","Polajnar","1986-01-09"
94033,"Ravishankar","Iwayama","1986-01-09"
456997,"Subhrajyoti","Shigei","1986-01-09"
203532,"Rosalyn","Schusler","1986-01-09"
256233,"Brigham","Grospietsch","1986-01-09"
19712,"Kristine","Litzler","1986-01-09"
213339,"Zhigen","Slobodova","1986-01-09"
206546,"Kwan","Speer","1986-01-09"
464988,"Xiping","Iisaku","1986-01-09"
291354,"Kenton","Matteis","1986-01-09"
36971,"Marie","Zaumen","1986-01-09"
66131,"Kasturi","Vuskovic","1986-01-09"
279742,"Navid","Woycyznski","1986-01-09"
252491,"Gal","Hettesheimer","1986-01-09"
455424,"Valdiodio","Gammage","1986-01-09"
13841,"Christophe","Spinelli","1986-01-09"
451620,"Mohd","Rotem","1986-01-09"
244707,"Tuval","DuCasse","1986-01-09"
41001,"Kensei","Flowers","1986-01-09"
295938,"Ziva","Beilner","1986-01-09"
488484,"Perry","Lubachevsky","1986-01-09"
206791,"Shigehito","Benveniste","1986-01-09"
406348,"Zengping","Bugaenko","1986-01-09"
474904,"Shih","Bernatsky","1986-01-09"
236855,"Marsja","Rissanen","1986-01-09"
236859,"Jaber","Poujol","1986-01-09"
412281,"Huican","Taubenfeld","1986-01-09"
479663,"Bader","Jeong","1986-01-09"
421902,"Ingmar","Francisci","1986-01-09"
215338,"Hidde","Rodier","1986-01-09"
482975,"Mario","Castellani","1986-01-09"
57835,"Dipayan","Setlzner","1986-01-09"
215172,"Sukumar","Vigier","1986-01-09"
494946,"Arvind","Leonhardt","1986-01-09"
79621,"Steve","Zastre","1986-01-09"
475818,"Hatem","Ramsay","1986-01-09"
28873,"Toshimo","Attimonelli","1986-01-09"
272686,"Luise","Szemeredi","1986-01-09"
213713,"Shigehiro","Haldar","1986-01-09"
424983,"Mana","Marshall","1986-01-09"
475436,"Kirk","Cummings","1986-01-09"
400540,"Arie","Nishimukai","1986-01-09"
72181,"Abdelwaheb","Perri","1986-01-09"
419064,"Cheong","Janetzko","1986-01-09"
454871,"Filipe","Werthner","1986-01-09"
74414,"Sasan","Ouhyoung","1986-01-09"
280767,"Uma","Syrotiuk","1986-01-09"
242071,"Youpyo","Denti","1986-01-09"
493009,"Yifei","Plessier","1986-01-10"
218201,"Harjit","Ashish","1986-01-10"
482878,"Chikara","Denti","1986-01-10"
481560,"Chinya","Dahlbom","1986-01-10"
228755,"Kazuhira","Angot","1986-01-10"
202299,"Constantino","Demizu","1986-01-10"
479447,"Masasuke","Orlowska","1986-01-10"
258839,"Matk","Danecki","1986-01-10"
492360,"Berto","Dratva","1986-01-10"
264668,"Yannik","Adachi","1986-01-10"
410045,"Zine","Winter","1986-01-10"
480893,"Mooi","Morrey","1986-01-10"
230759,"Saeko","Gihr","1986-01-10"
287023,"George","Morrin","1986-01-10"
98151,"Janche","Skogmar","1986-01-10"
57128,"Rance","Chartres","1986-01-10"
410318,"Hirochika","Baba","1986-01-10"
294210,"Thodoros","Lunt","1986-01-10"
218919,"Abdulah","Shackel","1986-01-10"
297580,"Zhonghui","Seiwald","1986-01-10"
404842,"Valeri","Feinberg","1986-01-10"
279796,"Sarita","Magalhaes","1986-01-10"
42360,"Arunachalam","Itschner","1986-01-10"
23669,"Vishwani","Kaminger","1986-01-10"
452908,"Sreenivas","Genther","1986-01-10"
228249,"Toshiko","Erbe","1986-01-10"
104610,"Fusako","Peak","1986-01-10"
202437,"Barna","Schaar","1986-01-10"
91099,"Bedrich","Bennis","1986-01-10"
211254,"Krisda","Eugenio","1986-01-10"
266966,"Chriss","Viele","1986-01-10"
447422,"Gil","Bael","1986-01-10"
408262,"Nevio","Boissier","1986-01-10"
81345,"Udi","Pews","1986-01-10"
219245,"Eben","Hambrick","1986-01-10"
280685,"Katsuo","Gimbel","1986-01-10"
221339,"Uri","Shinomoto","1986-01-10"
465510,"Kazuhira","Marciano","1986-01-10"
209680,"Sudharsan","Mersereau","1986-01-10"
283030,"Moto","Ruemmler","1986-01-10"
460311,"Hausi","Leijenhorst","1986-01-10"
275182,"Poornachandra","Engberts","1986-01-10"
493352,"Thodoros","Sigstam","1986-01-10"
220346,"Valery","Kropp","1986-01-10"
90472,"Nidapan","Lores","1986-01-10"
13178,"Kankanahalli","Itschner","1986-01-10"
481180,"Stabislas","Georgatos","1986-01-10"
496433,"Rosalyn","Suomi","1986-01-10"
407496,"Youssef","Chappelet","1986-01-10"
419639,"Charmane","Chepyzhov","1986-01-10"
226146,"Shichao","Syrzycki","1986-01-10"
212324,"Harjit","Kalsbeek","1986-01-10"
407487,"Aloys","Frezza","1986-01-10"
216373,"Kannan","Lamma","1986-01-10"
432855,"Kiyotoshi","Encarnacion","1986-01-10"
483971,"Yuriy","Irland","1986-01-10"
283970,"Tamiya","Asmuth","1986-01-10"
269805,"Chuanti","Swiler","1986-01-10"
433028,"Yuqun","Spieker","1986-01-10"
246627,"Jasminko","England","1986-01-10"
440150,"Luigi","Lorcy","1986-01-10"
410763,"Zhigen","Krohn","1986-01-10"
497001,"Radhika","Kaiser","1986-01-10"
212194,"Kiyotoshi","Rosca","1986-01-10"
242134,"Chrisa","Nitsche","1986-01-10"
282296,"Toshimori","Takanami","1986-01-10"
45723,"Marco","Trumbly","1986-01-10"
14171,"Gift","Garnham","1986-01-10"
496179,"Nidapan","Bala","1986-01-10"
481747,"Fumiyo","Borovoy","1986-01-10"
442758,"Arra","Llado","1986-01-10"
472322,"Sanjay","Katalagarianos","1986-01-10"
33180,"Shietung","Bazzichi","1986-01-10"
471647,"Zhiwei","Puppe","1986-01-10"
467718,"Fatemeh","Pews","1986-01-10"
461556,"Gina","Shokrollahi","1986-01-10"
412946,"Arno","Gammage","1986-01-10"
71828,"Cathie","Sessa","1986-01-10"
298792,"Toney","Szilard","1986-01-10"
44330,"Adam","Wilharm","1986-01-10"
76269,"Atilio","Cochrane","1986-01-10"
87068,"Peternela","Akaboshi","1986-01-10"
71552,"Shuho","Cesareni","1986-01-10"
224511,"Elzbieta","Einsfeld","1986-01-10"
447462,"Mart","Pileggi","1986-01-10"
52271,"Nikolaus","Schaft","1986-01-10"
441131,"Mandell","Covnot","1986-01-10"
488590,"Xuejun","Bednarek","1986-01-10"
459932,"Zito","Brickell","1986-01-10"
62272,"Xiong","Schwartzburd","1986-01-10"
473673,"Adam","Tagansky","1986-01-10"
24432,"Jackson","Vakili","1986-01-10"
250824,"Shim","Lupu","1986-01-10"
34202,"Rafail","Stroustrup","1986-01-10"
76917,"Sachem","Gulik","1986-01-10"
419870,"Zongyan","Ligten","1986-01-10"
480176,"Xiaopeng","Haddadi","1986-01-10"
52175,"Oldrich","Cronan","1986-01-10"
418986,"Kwangho","Warwick","1986-01-10"
270612,"Weijing","Suri","1986-01-10"
63404,"Peternela","Suessmith","1986-01-11"
239611,"Munenori","Miculan","1986-01-11"
460941,"Yongqiao","Jarecki","1986-01-11"
426125,"Gopalakrishnan","Luon","1986-01-11"
205619,"Souichi","Provine","1986-01-11"
412182,"Raimond","Calkin","1986-01-11"
34704,"Jaques","Usery","1986-01-11"
492874,"Jixiang","Schnabel","1986-01-11"
487697,"Conrado","Marciano","1986-01-11"
99079,"Foong","Snyers","1986-01-11"
79915,"Parto","Bratsberg","1986-01-11"
455980,"Masali","Chaudhuri","1986-01-11"
472640,"Khun","Kobara","1986-01-11"
444079,"Gully","Baezner","1986-01-11"
297592,"Goncalo","Baezner","1986-01-11"
105533,"Zijian","Falby","1986-01-11"
265733,"Adly","Pelc","1986-01-11"
259202,"Bodh","Moehrke","1986-01-11"
67804,"Margareta","Vesel","1986-01-11"
68510,"Heping","Baak","1986-01-11"
245227,"Mabhin","Marshall","1986-01-11"
33341,"Xiadong","Huxford","1986-01-11"
20293,"Uta","Journel","1986-01-11"
455205,"Remco","Luck","1986-01-11"
247515,"Ramachenga","Khalil","1986-01-11"
53285,"Pantung","Anily","1986-01-11"
40858,"Siamak","Nannarelli","1986-01-11"
207410,"Hironoby","Pulkowski","1986-01-11"
100487,"Tran","Yeung","1986-01-11"
478056,"Akeel","Kemmerer","1986-01-11"
491997,"Serenella","Schapire","1986-01-11"
481341,"Hidde","Ranka","1986-01-11"
231646,"Arto","Dengi","1986-01-11"
443747,"Sorina","Genther","1986-01-11"
33308,"Murthy","Ozeri","1986-01-11"
289617,"Almudena","Eastman","1986-01-11"
287295,"Mohua","Neiman","1986-01-11"
426653,"Anestis","Decleir","1986-01-11"
268299,"Arup","Erman","1986-01-11"
87176,"Amalendu","Varker","1986-01-11"
245452,"Hairong","Rosin","1986-01-11"
14965,"Gila","Swiler","1986-01-11"
99611,"Breannda","Stasinski","1986-01-11"
235261,"Atreye","Trelles","1986-01-11"
43084,"Babette","Leijenhorst","1986-01-11"
227176,"Ebru","Demeyer","1986-01-11"
30619,"Jianhua","Dengi","1986-01-11"
288319,"Srinidhi","Kaminger","1986-01-11"
278351,"Debaprosad","Gyorkos","1986-01-11"
104409,"Gretta","Czap","1986-01-11"
435623,"Paraskevi","Demos","1986-01-11"
424123,"Arto","Bugaenko","1986-01-11"
53223,"Zeljko","Kalsbeek","1986-01-11"
109288,"Shigehito","Peng","1986-01-11"
421331,"Wanqing","Lorie","1986-01-11"
426601,"Holgard","Benantar","1986-01-11"
449264,"Martins","Serra","1986-01-11"
458600,"Nectarios","Rullman","1986-01-11"
208975,"Giordano","Honglei","1986-01-11"
293811,"Kiyomitsu","Kitsuregawa","1986-01-11"
470800,"Elzbieta","Zlotek","1986-01-11"
58667,"Feipei","Pagter","1986-01-11"
453960,"Jaewoo","Montemayor","1986-01-11"
448702,"Fayez","Fujisaki","1986-01-11"
64178,"Mark","Conde","1986-01-11"
472050,"Boutros","Michaels","1986-01-11"
227855,"Rimli","Lukaszewicz","1986-01-11"
10822,"Masaru","Passino","1986-01-11"
23143,"Harngdar","Peltason","1986-01-11"
28338,"Morrie","Aseltine","1986-01-11"
452093,"Fun","Menhoudj","1986-01-11"
281428,"Guttorm","Businaro","1986-01-11"
424729,"Brewster","Rodier","1986-01-11"
250626,"Seongbin","Huttel","1986-01-11"
244269,"Eldridge","Lortz","1986-01-11"
422481,"Irene","Fujisaki","1986-01-11"
62799,"Gretta","Murtagh","1986-01-11"
412840,"Alexius","Qiwen","1986-01-11"
486178,"Chikako","Levasseur","1986-01-11"
242807,"Kensyu","Conde","1986-01-11"
436661,"Goa","Mitzlaff","1986-01-11"
400576,"Hein","Kalorkoti","1986-01-11"
256879,"Jolita","Magliocco","1986-01-11"
476555,"Eran","Muhlberg","1986-01-11"
53183,"Gill","Erez","1986-01-11"
34304,"Arvind","Gulik","1986-01-11"
451642,"JoAnne","Hiyoshi","1986-01-11"
443733,"Volkmar","Welham","1986-01-11"
444541,"Emran","Pelc","1986-01-11"
26376,"Arco","Rande","1986-01-11"
423808,"Kankanahalli","Hofmeyr","1986-01-11"
494610,"Arie","Mandelberg","1986-01-11"
200346,"Shigenori","Linnainmaa","1986-01-11"
37330,"Tze","Trelles","1986-01-11"
434063,"Fumitake","Birke","1986-01-11"
423579,"Gopalakrishnan","Etalle","1986-01-11"
427222,"Rafael","Jervis","1986-01-11"
292899,"Poorav","Mellouli","1986-01-11"
10396,"Sibyl","Rahier","1986-01-11"
203328,"Hairong","Poujol","1986-01-11"
20702,"Sanjit","Lovengreen","1986-01-11"
100880,"Chikara","Thibadeau","1986-01-11"
408125,"Laurentiu","Famili","1986-01-11"
214030,"Paris","Whitcomb","1986-01-12"
258833,"Susanta","Cronin","1986-01-12"
245548,"Otmar","Perin","1986-01-12"
87232,"Arch","Thebaut","1986-01-12"
484560,"Geoff","Reistad","1986-01-12"
69007,"Brewster","McAffer","1986-01-12"
208158,"Armond","Orsini","1986-01-12"
258624,"Dines","Swab","1986-01-12"
457012,"Owen","Lund","1986-01-12"
32931,"Almudena","DasSarma","1986-01-12"
204916,"Shuji","Seiwald","1986-01-12"
420839,"Randi","Levergood","1986-01-12"
21299,"Tamiya","Navazio","1986-01-12"
227489,"Suebskul","Deverell","1986-01-12"
106143,"Kristina","Pashtan","1986-01-12"
271363,"Nadjib","Rajala","1986-01-12"
62726,"Uwe","Zweizig","1986-01-12"
202010,"Breannda","Gyimothy","1986-01-12"
90825,"Tsuneo","Marchesini","1986-01-12"
90773,"Parto","Stanfel","1986-01-12"
407948,"Sariel","Haraldson","1986-01-12"
282481,"Khalid","Schlenzig","1986-01-12"
451956,"Toshimori","Furudate","1986-01-12"
499907,"Arnd","Garnham","1986-01-12"
62673,"Yonghoan","Georgatos","1986-01-12"
477304,"Toshimitsu","Choobineh","1986-01-12"
291908,"Marek","Soloway","1986-01-12"
232522,"Kauko","Menhoudj","1986-01-12"
31517,"Haldun","Atchley","1986-01-12"
203534,"Claudi","Camurati","1986-01-12"
108912,"Ute","Schurmann","1986-01-12"
107066,"Arfst","Bazelow","1986-01-12"
27945,"Fumiyo","Mansanne","1986-01-12"
424940,"Faiza","Rathonyi","1986-01-12"
412479,"Bangqing","Talmon","1986-01-12"
40444,"Garnik","Ginneken","1986-01-12"
477303,"Kousuke","Zambonelli","1986-01-12"
449013,"Xiping","Collette","1986-01-12"
254693,"Filipp","Zlotek","1986-01-12"
281705,"Ult","Rathonyi","1986-01-12"
248281,"Mabry","Rousseau","1986-01-12"
238928,"Hilari","Trogemann","1986-01-12"
408633,"Toshimori","Dratva","1986-01-12"
471198,"Bouchung","Peck","1986-01-12"
34873,"Ingmar","Ruemmler","1986-01-12"
245936,"Zhenbing","Pavlopoulou","1986-01-12"
266223,"Parke","Laventhal","1986-01-12"
